sistema,zona_carga,clave,nombre,municipio
SIN,LAGUNA,05CZU-115,Chavez,FRANCISCO I. MADERO
SIN,LAGUNA,05DGN-115,Diagonal,TORREON
SIN,LAGUNA,05DIN-115,Dinamita,GOMEZ PALACIO
SIN,LAGUNA,05DPH-115,Delphi,TORREON
SIN,LAGUNA,05EDU-115,Escuadron 201,MATAMOROS
SIN,LAGUNA,05ELP-115,El Pilar,TLAHUALILO
SIN,LAGUNA,05ELV-115,El Vergel,GOMEZ PALACIO
SIN,LAGUNA,05EZT-115,Emiliano Zapata,VIESCA
SIN,LAGUNA,05FRC-115,Francke,GOMEZ PALACIO
SIN,LAGUNA,05FZA-115,Francisco Zarco,GOMEZ PALACIO
SIN,LAGUNA,05GPL-115,Gomez Palacio,GOMEZ PALACIO
SIN,LAGUNA,05GPL-230,Gomez Palacio,GOMEZ PALACIO
SIN,LAGUNA,05JAR-115,Jardin,LERDO
SIN,LAGUNA,05JND-115,John Deere,TORREON
SIN,LAGUNA,05LAL-115,Lala,GOMEZ PALACIO
SIN,LAGUNA,05LED-230,Lerdo,LERDO
SIN,LAGUNA,05LGA-115,La Laguna,GOMEZ PALACIO
SIN,LAGUNA,05LGD-115,Laguna Dos,GOMEZ PALACIO
SIN,LAGUNA,05LGM-115,Leon Guzman,LERDO
SIN,LAGUNA,05LGS-115,Laguna Solar,MATAMOROS
SIN,LAGUNA,05LJT-115,Lajat,TORREON
SIN,LAGUNA,05LRE-115,Laguna Del Rey,OCAMPO
SIN,LAGUNA,05LRT-115,La Rosita,MATAMOROS
SIN,LAGUNA,05LSC-115,Laguna Seca,VIESCA
SIN,LAGUNA,05LUC-115,El Lucero,GOMEZ PALACIO
SIN,LAGUNA,05MAT-115,Matamoros,MATAMOROS
SIN,LAGUNA,05MAU-115,Minera Autlan,GOMEZ PALACIO
SIN,LAGUNA,05MAY-115,Mayran,SAN PEDRO
SIN,LAGUNA,05MIR-115,Miravalle,GOMEZ PALACIO
SIN,LAGUNA,05MLU-230,Maniobras La Lucha,MAPIMI
SIN,LAGUNA,05MMI-115,Maniobras Mieleras,TORREON
SIN,LAGUNA,05MVI-400,Cuadro de Maniobras Villa Nueva,TORREON
SIN,LAGUNA,05PDA-115,Pedricena,CUENCAME
SIN,LAGUNA,05PEL-230,Penoles,TORREON
SIN,LAGUNA,05PHS-115,Philips,GOMEZ PALACIO
SIN,LAGUNA,05PLA-115,Paila,PARRAS
SIN,LAGUNA,05PPR-115,Popular,GOMEZ PALACIO
SIN,LAGUNA,05PRA-115,Parras,PARRAS
SIN,LAGUNA,05PSA-115,Paso Del Aguila,TORREON
SIN,LAGUNA,05REM-115,Regio Marmol,GOMEZ PALACIO
SIN,LAGUNA,05RLU-115,Rancho Lucero,GOMEZ PALACIO
SIN,LAGUNA,05SCT-115,Sacramento,GOMEZ PALACIO
SIN,LAGUNA,05SPD-115,San Pedro,SAN PEDRO
SIN,LAGUNA,05TAK-115,Takata,TORREON
SIN,LAGUNA,05TMA-115,Tres Manantiales,FRANCISCO I. MADERO
SIN,LAGUNA,05TOT-115,Torreon Oriente,TORREON
SIN,LAGUNA,05TRR-115,Torreon,TORREON
SIN,LAGUNA,05VAE-115,Valle Verde,TORREON
SIN,LAGUNA,05YMO-115,Yermo,MAPIMI
SIN,AGUASCALIENTES,03AGN-115,Aguascalientes Norte,AGUASCALIENTES
SIN,AGUASCALIENTES,03AGO-115,Agostaderito,AGUASCALIENTES
SIN,AGUASCALIENTES,03AGP-115,Aguascalientes Poniente,AGUASCALIENTES
SIN,AGUASCALIENTES,03AGS-115,Aguascalientes,AGUASCALIENTES
SIN,AGUASCALIENTES,03AIS-115,Alfa Nissan,AGUASCALIENTES
SIN,AGUASCALIENTES,03ALF-115,Nissan Mexicana,AGUASCALIENTES
SIN,AGUASCALIENTES,03APT-115,Aguascalientes Potencia,AGUASCALIENTES
SIN,AGUASCALIENTES,03APT-230,Aguascalientes Potencia,AGUASCALIENTES
SIN,AGUASCALIENTES,03ASS-115,Aguascalientes Sur,AGUASCALIENTES
SIN,AGUASCALIENTES,03ASU-115,Asuncion,AGUASCALIENTES
SIN,AGUASCALIENTES,03AYU-115,Ayuntamiento,AGUASCALIENTES
SIN,AGUASCALIENTES,03BOL-115,Min y Minas Mexicana,AGUASCALIENTES
SIN,AGUASCALIENTES,03CUB-115,Cumbres,AGUASCALIENTES
SIN,AGUASCALIENTES,03CVO-115,Calvillo,CALVILLO
SIN,AGUASCALIENTES,03CZA-230,Cruz Azul,JESUS MARIA
SIN,AGUASCALIENTES,03ENC-115,Encarnacion de Diaz,ENCARNACION DE DIAZ
SIN,AGUASCALIENTES,03GOP-115,Gomez Portugal,JESUS MARIA
SIN,AGUASCALIENTES,03HOM-230,Horus Maniobras,AGUASCALIENTES
SIN,AGUASCALIENTES,03ISF-115,Industrial San Francisco,SAN FRANCISCO DE LOS ROMO
SIN,AGUASCALIENTES,03JAP-115,Jalpa,JALPA
SIN,AGUASCALIENTES,03JAT-115,Jatco Mexico,AGUASCALIENTES
SIN,AGUASCALIENTES,03JTC-115,Jatco,AGUASCALIENTES
SIN,AGUASCALIENTES,03KDA-230,Cañada,AGUASCALIENTES
SIN,AGUASCALIENTES,03LOR-115,Loreto,ASIENTOS
SIN,AGUASCALIENTES,03MAH-115,Mahle Comp Motor Mex,AGUASCALIENTES
SIN,AGUASCALIENTES,03MDM-115,Moto Diesel Mexicana,AGUASCALIENTES
SIN,AGUASCALIENTES,03MPM-400,Maniobras Pachamama,AGUASCALIENTES
SIN,AGUASCALIENTES,03MRE-115,Morelos,AGUASCALIENTES
SIN,AGUASCALIENTES,03MRS-115,Las Margaritas,JESUS MARIA
SIN,AGUASCALIENTES,03MSL-230,Maniobras Solem,EL LLANO
SIN,AGUASCALIENTES,03NSS-115,Nissan,AGUASCALIENTES
SIN,AGUASCALIENTES,03OJU-115,Ojuelos,OJUELOS DE JALISCO
SIN,AGUASCALIENTES,03OMG-115,Omega,AGUASCALIENTES
SIN,AGUASCALIENTES,03PAB-115,Pabellon,PABELLON DE ARTEAGA
SIN,AGUASCALIENTES,03PAO-115,Palo Alto,EL LLANO
SIN,AGUASCALIENTES,03PEN1115,Peñuelas,AGUASCALIENTES
SIN,AGUASCALIENTES,03POM-400,Potrero Maniobras,UNION DE SAN ANTONIO
SIN,AGUASCALIENTES,03SAN-115,San Antonio,TEPEZALA
SIN,AGUASCALIENTES,03SFC-115,Mina Santa Francisca,ASIENTOS
SIN,AGUASCALIENTES,03SFR-115,San Francisco de los Romos,SAN FRANCISCO DE LOS ROMO
SIN,AGUASCALIENTES,03STE-115,El Salitre,CALVILLO
SIN,AGUASCALIENTES,03TAG-115,Tecnologico Aguascalientes,AGUASCALIENTES
SIN,AGUASCALIENTES,03TAY-115,El Taray,AGUASCALIENTES
SIN,AGUASCALIENTES,03TCN-115,El Tecuan,ENCARNACION DE DIAZ
SIN,AGUASCALIENTES,03TXS-115,Texas Intruments,AGUASCALIENTES
SIN,AGUASCALIENTES,03VDL-115,Valle de las Delicias,RINCON DE ROMOS
SIN,AGUASCALIENTES,03VJU-115,Villa Juarez,ASIENTOS
SIN,AGUASCALIENTES,03VQM-230,Vaquerias Maniobras,AGUASCALIENTES
SIN,APATZINGAN,03ADR-69,Ario de Rosales,ARIO
SIN,APATZINGAN,03ANN-115,"Antunez, Micoacan.",BUENAVISTA
SIN,APATZINGAN,03APZ-115,Apatzingan uno,APATZINGAN
SIN,APATZINGAN,03CBN-69,Cobano,GABRIEL ZAMORA
SIN,APATZINGAN,03CCR-115,Crucero,APATZINGAN
SIN,APATZINGAN,03CHC-69,Cerro Hueco,TACAMBARO
SIN,APATZINGAN,03CON-115,Colima Norte,COLIMA
SIN,APATZINGAN,03CPT-161,Cupatitzio,GABRIEL ZAMORA
SIN,APATZINGAN,03DSC-69,Descansadero,ARTEAGA
SIN,APATZINGAN,03HUC-69,Huacana,LA HUACANA
SIN,APATZINGAN,03ING-69,Inguaran,LA HUACANA
SIN,APATZINGAN,03LMB-69,Lombardia,GABRIEL ZAMORA
SIN,APATZINGAN,03NVI-69,Nueva Italia,MUGICA
SIN,APATZINGAN,03PAD-115,Pradera,APATZINGAN
SIN,APATZINGAN,03PIZ-115,Pinzandaro,BUENAVISTA
SIN,APATZINGAN,03PUU-69,Puruaran,TURICATO
SIN,APATZINGAN,03TPD-115,Tepalcatepec Dos,TEPALCATEPEC
SIN,APATZINGAN,03VAV-115,Valle Verde,APATZINGAN
SIN,CELAYA,03AAD-115,Amistad Dos,CELAYA
SIN,CELAYA,03AMB-115,Amistad Bajio,CELAYA
SIN,CELAYA,03API-115,Parque Industrial Colina de Apaseo.,APASEO EL GRANDE
SIN,CELAYA,03APO-115,Apaseo Oriente,APASEO EL ALTO
SIN,CELAYA,03APS-115,Apaseo,APASEO EL ALTO
SIN,CELAYA,03AXH-115,Amexhe,APACEO EL GRANDE
SIN,CELAYA,03BRN-115,Burner Syst Inter Mexico,APASEO EL GRANDE
SIN,CELAYA,03CAE-115,Celaya Aeropuerto,CELAYA
SIN,CELAYA,03CHI-115,Chipilo,SAN MIGUEL DE ALLENDE
SIN,CELAYA,03CLF-115,La California,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL
SIN,CELAYA,03CLP-115,Celaya Poniente,CELAYA
SIN,CELAYA,03CLY-115,Celaya,CELAYA
SIN,CELAYA,03CTI-115,Conticon,VILLAGRAN
SIN,CELAYA,03CYA-115,Celaya Dos,CELAYA
SIN,CELAYA,03CYI-115,Celaya Industrial,CELAYA
SIN,CELAYA,03CYS-115,Celaya Sur,CELAYA
SIN,CELAYA,03CZR-115,Cortazar,CELAYA
SIN,CELAYA,03DEC-230,DeAcero Celaya,VILLAGRAN
SIN,CELAYA,03DHD-115,Dolores Hidalgo,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL
SIN,CELAYA,03EME-115,Empalme Escobedo,CELAYA
SIN,CELAYA,03FSM-115,Fipe San Miguel,CELAYA
SIN,CELAYA,03GKN-115,MGK Autopartes,VILLAGRAN
SIN,CELAYA,03HDA-115,Hacienda,CELAYA
SIN,CELAYA,03HND-115,Honda,CELAYA
SIN,CELAYA,03ICB-115,Industrial Central Bajio,SAN MIGUEL DE ALLENDE
SIN,CELAYA,03MAB1115,Mabe,CELAYA
SIN,CELAYA,03MAL-115,San Miguel Allende,SAN MIGUEL DE ALLENDE
SIN,CELAYA,03MRC-115,Marabis Comonfort,COMONFORT
SIN,CELAYA,03PEM-115,Pemsa,CELAYA
SIN,CELAYA,03POL-115,Polivin,APASEO EL GRANDE
SIN,CELAYA,03POT-115,Proteino,APASEO EL GRANDE
SIN,CELAYA,03SCZ-115,Santa Cruz,SANTA CRUZ DE JUVENTINO ROSAS
SIN,CELAYA,03SFL-115,San Felipe,SAN FELIPE
SIN,CELAYA,03SIB-230,Siderurgica del Bajio,CELAYA
SIN,CELAYA,03SMS-115,San Miguel Allende Sur,SAN MIGUEL DE ALLENDE
SIN,CELAYA,03VEL-115,Verl-Polr,CELAYA
SIN,CELAYA,03VIG-115,Villagran,VILLAGRAN
SIN,CIENEGA,03ACC-69,Aceros Corey,EL SALTO
SIN,CIENEGA,03ADE-115,San Andres,OCOTLAN
SIN,CIENEGA,03ALM-69,Almeira,ZACOALCO DE TORRES
SIN,CIENEGA,03ATQ-230,Atequiza,EL SALTO
SIN,CIENEGA,03CEE-115,Creel,PONCITLAN
SIN,CIENEGA,03CHA-69,Chapala,CHAPALA
SIN,CIENEGA,03CLA-115,Cocula,COCULA
SIN,CIENEGA,03COC-69,Corporacion de Occidente,EL SALTO
SIN,CIENEGA,03CST-69,Castillo,EL SALTO
SIN,CIENEGA,03CTA-69,Catarina,ZACOALCO DE TORRES
SIN,CIENEGA,03CZO-115,Cuitzeo,PONCITLAN
SIN,CIENEGA,03EDO-69,Edosa,IXTLAHUACAN DE LOS MEMBRILLOS
SIN,CIENEGA,03EFF-115,Effem,PONCITLAN
SIN,CIENEGA,03EMM-115,Emman,PONCITLAN
SIN,CIENEGA,03EMP-69,Empaques Modernos,EL SALTO
SIN,CIENEGA,03ESJ-69,El Salto Jalisco,EL SALTO
SIN,CIENEGA,03EVS-69,Envases Universales,EL SALTO
SIN,CIENEGA,03GAT-69,Gatorade,IXTLAHUACAN DE LOS MEMBRILLOS
SIN,CIENEGA,03GOS-69,Gosa,EL SALTO
SIN,CIENEGA,03HMA-115,Huntsman,CHAPALA
SIN,CIENEGA,03HON-69,Honda,EL SALTO
SIN,CIENEGA,03HYL-69,Hilasal,EL SALTO
SIN,CIENEGA,03JCT-69,Jocotepec,JOCOTEPEC
SIN,CIENEGA,03LRE-115,La resolana,ACATLAN DE JUAREZ
SIN,CIENEGA,03MCH-69,Mexichem,EL SALTO
SIN,CIENEGA,03OCN-115,Ocotlan,JAMAY
SIN,CIENEGA,03PGN-69,Puente Grande,TONALA
SIN,CIENEGA,03PNC-115,Poncitlan,PONCITLAN
SIN,CIENEGA,03POL-69,Polesa,IXTLAHUACAN DE LOS MEMBRILLOS
SIN,CIENEGA,03PTD-69,Puente Grande Dos,TONALA
SIN,CIENEGA,03SAC-69,Sach,EL SALTO
SIN,CIENEGA,03SAJ-69,San Jorge,TLAJOMULCO DE ZUÑIGA
SIN,CIENEGA,03SCU-69,Santa Cruz,TLAJOMULCO DE ZUÑIGA
SIN,CIENEGA,03TTO-115,Tototlan,TOTOTLAN
SIN,CIENEGA,03ZAD-115,Zapotlanejo Distribucion,ZAPOTLANEJO
SIN,CIENEGA,03ZAL-69,Zoltec de Mexico,EL SALTO
SIN,COLIMA,03AIA-115,Armeria,ARMERIA
SIN,COLIMA,03APP-115,Apasco Particular,TECOMAN
SIN,COLIMA,03ASM-115,Asmoles,COLIMA
SIN,COLIMA,03AZA-115,Alzada,CUAUHTEMOC
SIN,COLIMA,03BCT-115,Bicentenario,COLIMA
SIN,COLIMA,03CHY-115,Coahuayana,COAHUAYANA
SIN,COLIMA,03CMN-115,Coalcoman,COALCOMAN DE VAZQUEZ PALLARES
SIN,COLIMA,03CNO-115,Colima Norte,COLIMA
SIN,COLIMA,03DAM-115,Danisco,TECOMAN
SIN,COLIMA,03ELA-115,La Estrella,PIHUAMO
SIN,COLIMA,03MNT-115,La Minita,COALCOMAN DE VAZQUEZ PALLARES
SIN,COLIMA,03MTE-115,Moralete,COLIMA
SIN,COLIMA,03PAL-115,Peletizadora Alzada,CUAUHTEMOC
SIN,COLIMA,03PEC-115,Peña Colorada,MINATITLAN
SIN,COLIMA,03SCC-115,Subestacion Cuahutemoc,CUAUHTEMOC
SIN,COLIMA,03TEC-115,Tecoman,TECOMAN
SIN,COLIMA,03TOA-115,Tecolapa,TECOMAN
SIN,COLIMA,03VAT2115,Valle de Tecoman,TECOMAN
SIN,COLIMA,03VDA-115,Villa De Alvarez,VILLA DE ALVAREZ
SIN,FRESNILLO,03AEZ-115,Aeropuerto Zacatecas,FRESNILLO
SIN,FRESNILLO,03BON-115,Banon,VILLA DE COS
SIN,FRESNILLO,03CAI-115,Calera Industrial,CALERA
SIN,FRESNILLO,03CAL-115,Calera,CALERA
SIN,FRESNILLO,03FAJ-115,Las Fajas,GENERAL FRANCISCO R. MURGUIA
SIN,FRESNILLO,03FNO-115,Fresnillo Sur,FRESNILLO
SIN,FRESNILLO,03FRI-115,Fresnillo Industrial,FRESNILLO
SIN,FRESNILLO,03FRN-115,Fresnillo Norte,FRESNILLO
SIN,FRESNILLO,03HDZ-115,Los Hernandez,VILLA DE RAMOS
SIN,FRESNILLO,03LAS-115,Laguna Seca,PANUCO
SIN,FRESNILLO,03MGU-115,Miguel Auza,JUAN ALDAMA
SIN,FRESNILLO,03MMJ-115,Maniobras Minera Juanicipio,FRESNILLO
SIN,FRESNILLO,03PNQ-400,Peñasquito,FRESNILLO
SIN,FRESNILLO,03PRL-115,El Pardillo,FRESNILLO
SIN,FRESNILLO,03RAG-115,Rancho Gande,FRESNILLO
SIN,FRESNILLO,03RGR-115,Rio Grande,RIO GRANDE
SIN,FRESNILLO,03RIG-115,Rio Grande Dos,RIO GRANDE
SIN,FRESNILLO,03SJE-115,San Jeronimo,FRESNILLO
SIN,FRESNILLO,03VPS-115,Valparaiso,VALPARAISO
SIN,GUADALAJARA,03ACU-69,Acueducto,ZAPOPAN
SIN,GUADALAJARA,03ADS-69,Andares,ZAPOPAN
SIN,GUADALAJARA,03AGZ-230,Agua Azul,GUADALAJARA
SIN,GUADALAJARA,03ALA-69,Alameda,GUADALAJARA
SIN,GUADALAJARA,03ALK-69,Alcan,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03ALS-230,Alamos,GUADALAJARA
SIN,GUADALAJARA,03AMX-69,Almex,GUADALAJARA
SIN,GUADALAJARA,03APR-230,Agua Prieta,ZAPOPAN
SIN,GUADALAJARA,03BUG-69,Bugambilias,TLAJOMULCO DE ZUÑIGA
SIN,GUADALAJARA,03CIG-69,Cigatam,ZAPOPAN
SIN,GUADALAJARA,03CLJ-115,Centro Logistico Jalisco,ACATLAN DE JUAREZ
SIN,GUADALAJARA,03CLL-69,Colimilla,TONALA
SIN,GUADALAJARA,03CLN-230,Colon,GUADALAJARA
SIN,GUADALAJARA,03CMX-69,Cementos Mexicanos,GUADALAJARA
SIN,GUADALAJARA,03CNS-69,Productos Farmaceuticos Collins,ZAPOPAN
SIN,GUADALAJARA,03CUQ-115,Cuquio,CUQUIO
SIN,GUADALAJARA,03ENV-69,Envases Innovativos,EL SALTO
SIN,GUADALAJARA,03EXP-69,La Experiencia,GUADALAJARA
SIN,GUADALAJARA,03FRE-69,Fresno,GUADALAJARA
SIN,GUADALAJARA,03GDO-69,Guadalajara Oriente,TONALA
SIN,GUADALAJARA,03GDU-230,Guadalajara Uno,ZAPOPAN
SIN,GUADALAJARA,03GUD-161,Guadalajara Dos,EL SALTO
SIN,GUADALAJARA,03GUD-69,Guadalajara Dos,EL SALTO
SIN,GUADALAJARA,03GUI-230,Guadalajara Industrial,TLAJOMULCO DE ZUÑIGA
SIN,GUADALAJARA,03GUN-230,Guadalajara Norte,ZAPOPAN
SIN,GUADALAJARA,03GUN-69,Guadalajara Norte,ZAPOPAN
SIN,GUADALAJARA,03HIG-69,Huguerillas,GUADALAJARA
SIN,GUADALAJARA,03HUN-69,Huentitan,GUADALAJARA
SIN,GUADALAJARA,03IBM-69,IBM,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03JAG-69,Jaguar,ZAPOPAN
SIN,GUADALAJARA,03JBL-69,Jabil,ZAPOPAN
SIN,GUADALAJARA,03KDK-69,Kodak,ZAPOPAN
SIN,GUADALAJARA,03LEC-69,Lechera GDL,GUADALAJARA
SIN,GUADALAJARA,03LPS-69,Las Pintas,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03LYE-400,La Yesca,HOSTOTIPAQUILLO
SIN,GUADALAJARA,03MIL-69,Miravalle,GUADALAJARA
SIN,GUADALAJARA,03MIN-69,Minsa,GUADALAJARA
SIN,GUADALAJARA,03MOD-69,Cervecera Modelo GDL,GUADALAJARA
SIN,GUADALAJARA,03MOJ-69,Mojonera,ZAPOPAN
SIN,GUADALAJARA,03MXJ-69,Mexico,GUADALAJARA
SIN,GUADALAJARA,03NHE-230,Niños Heroes,GUADALAJARA
SIN,GUADALAJARA,03OBL-69,Oblatos,TONALA
SIN,GUADALAJARA,03PNL-69,Penal,GUADALAJARA
SIN,GUADALAJARA,03PNR-69,Pinar,ZAPOPAN
SIN,GUADALAJARA,03PQI-69,Parque Industrial,EL SALTO
SIN,GUADALAJARA,03PTE-69,Parque de Tecnologia Electrica,ZAPOPAN
SIN,GUADALAJARA,03RAE-69,Renova Atlatec S.A. de C.V.,GUADALAJARA
SIN,GUADALAJARA,03SAG-69,San Agustin,TLAJOMULCO DE ZUÑIGA
SIN,GUADALAJARA,03SCH-69,Siapa Chapala,CHAPALA
SIN,GUADALAJARA,03SCI-69,Sanmina,TLAJOMULCO DE ZUÑIGA
SIN,GUADALAJARA,03SCR-69,Sci Ref,EL SALTO
SIN,GUADALAJARA,03SIE-69,Siemens,TLAJOMULCO DE ZUÑIGA
SIN,GUADALAJARA,03SIS-69,Sistemas Juarez,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03SLT-69,Flextronics Technologies,TLAJOMULCO DE ZUÑIGA
SIN,GUADALAJARA,03SMR-230,San Martin,TONALA
SIN,GUADALAJARA,03SOL-69,El Sol,ZAPOPAN
SIN,GUADALAJARA,03SPB-69,Siapa Toluquilla,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03STO-69,Siapa PB-2,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03TIM-400,Tierra Mojada,ZAPOTLANEJO
SIN,GUADALAJARA,03TIT-69,Atenquique,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03TNI-69,Technicolor mexicana,ZAPOPAN
SIN,GUADALAJARA,03TUZ-230,La Tuzania,ZAPOPAN
SIN,GUADALAJARA,03UAG-69,Univ Autonoma de Guad,ZAPOPAN
SIN,GUADALAJARA,03UVM-69,Universidad del Valle de Mexico,SAN PEDRO TLAQUEPAQUE
SIN,GUADALAJARA,03VID-69,Vidriera Guadalajara,ZAPOPAN
SIN,GUADALAJARA,03ZLT-69,Zalatitan,TONALA
SIN,GUADALAJARA,03ZPA-230,Zapopan,ZAPOPAN
SIN,GUADALAJARA,03ZQP-69,Zoquipan,ZAPOPAN
SIN,IRAPUATO,03ABS-115,Abasolo,ABASOLO
SIN,IRAPUATO,03AIL-115,Agroindustrial,IRAPUATO
SIN,IRAPUATO,03AVT-115,Avantec,SILAO DE LA VICTORIA
SIN,IRAPUATO,03AXL-115,Ameri Axle & Manufacturas de Mexico,SILAO DE LA VICTORIA
SIN,IRAPUATO,03CDR-115,Castro del Rio,IRAPUATO
SIN,IRAPUATO,03CIF-115,Cifunsa del Bajio,IRAPUATO
SIN,IRAPUATO,03CUE-115,Cueramaro,CUERAMARO
SIN,IRAPUATO,03DEN-115,Denso,SILAO DE LA VICTORIA
SIN,IRAPUATO,03DNN-115,Danone de Mexico,IRAPUATO
SIN,IRAPUATO,03GMC-115,General Motors Company,SILAO DE LA VICTORIA
SIN,IRAPUATO,03GRH-115,Graham Packaging Plastic Products,SILAO DE LA VICTORIA
SIN,IRAPUATO,03GSU-115,Guanajuato Sur,GUANAJUATO
SIN,IRAPUATO,03GTO-115,Guanajuato,GUANAJUATO
SIN,IRAPUATO,03HEM-115,Henkel Capital,CELAYA
SIN,IRAPUATO,03HNM-115,Huanimaro,HUANIMARO
SIN,IRAPUATO,03IGC-115,Parque Industrial GTO Central,ACAMBARO
SIN,IRAPUATO,03IPP-115,Irapuato Poniente,IRAPUATO
SIN,IRAPUATO,03IRA-115,Irapuato Dos,IRAPUATO
SIN,IRAPUATO,03IRI-115,Irapuato Industrial,IRAPUATO
SIN,IRAPUATO,03IRP-115,Irapuato,IRAPUATO
SIN,IRAPUATO,03IRV-115,Irapuato Villas,IRAPUATO
SIN,IRAPUATO,03LAL-115,La Loma,QUERETARO
SIN,IRAPUATO,03LCN-115,Las Colinas,SILAO DE LA VICTORIA
SIN,IRAPUATO,03LGL-115,Laguna Larga,PENJAMO
SIN,IRAPUATO,03LPM-115,Lapem,IRAPUATO
SIN,IRAPUATO,03MAZ-115,Mazda,SALAMANCA
SIN,IRAPUATO,03MGM-230,Maniobras GM,SILAO DE LA VICTORIA
SIN,IRAPUATO,03MGT-115,Mbras. Getrag,GUANAJUATO
SIN,IRAPUATO,03MRB-115,Marabis,ABASOLO
SIN,IRAPUATO,03MTK-115,Maniobras Aisin Takaoka,IRAPUATO
SIN,IRAPUATO,03MTO-115,Minera las Torres,GUANAJUATO
SIN,IRAPUATO,03NUM-115,Nucor Maniobras,SILAO DE LA VICTORIA
SIN,IRAPUATO,03PGM-115,Procter & Gamble Maniobras,IRAPUATO
SIN,IRAPUATO,03PIR-115,Pirelli,SILAO DE LA VICTORIA
SIN,IRAPUATO,03PMX-115,Pemex Refineria Subdireccion de Produccion,SALAMANCA
SIN,IRAPUATO,03PNJ-115,Penjamo,PENJAMO
SIN,IRAPUATO,03PNV-115,Pueblo Nuevo,PUEBLO NUEVO
SIN,IRAPUATO,03PTI-115,Puerto Interior,SILAO DE LA VICTORIA
SIN,IRAPUATO,03RTA-115,Romita,ROMITA
SIN,IRAPUATO,03SCG-230,Salamanca Cogeneracion,SALAMANCA
SIN,IRAPUATO,03SFD-115,Santa Fe Dos,IRAPUATO
SIN,IRAPUATO,03SFM-115,Schaeffler Maniobras,IRAPUATO
SIN,IRAPUATO,03SFT-115,Santa Fe III,SILAO DE LA VICTORIA
SIN,IRAPUATO,03SIL-115,Silao,SILAO DE LA VICTORIA
SIN,IRAPUATO,03SLM-115,Salamanca,SALAMANCA
SIN,IRAPUATO,03SLM-230,Salamanca,SALAMANCA
SIN,IRAPUATO,03SLM-400,Salamanca,SALAMANCA
SIN,IRAPUATO,03SLN-115,Salamanca Norte,SALAMANCA
SIN,IRAPUATO,03SPO-115,Salamanca Poniente,SALAMANCA
SIN,IRAPUATO,03SSU-115,Salamanca Sur,SALAMANCA
SIN,IRAPUATO,03TRJ-115,Trejo,SILAO DE LA VICTORIA
SIN,IRAPUATO,03TYA-115,Tacubaya,IRAPUATO
SIN,IRAPUATO,03USM-115,USM de Mexico,SILAO DE LA VICTORIA
SIN,IRAPUATO,03UVX-115,Univex,SALAMANCA
SIN,IRAPUATO,03VWS-115,VW Silao,SILAO DE LA VICTORIA
SIN,IRAPUATO,03VYN-115,Vynmsa,IRAPUATO
SIN,IXMIQUILPAN,03AUD-115,Acueducto Dos,CADEREYTA DE MONTES
SIN,IXMIQUILPAN,03BOQ-115,Boquilla,CADEREYTA DE MONTES
SIN,IXMIQUILPAN,03CMX-230,Cementos Mexicanos,IXMIQUILPAN
SIN,IXMIQUILPAN,03DAN-230,Dañu,NOPALA DE VILLAGRAN
SIN,IXMIQUILPAN,03HCH-115,Huichapan,HUICHAPAN
SIN,IXMIQUILPAN,03HUM-115,Humedades,IXMIQUILPAN
SIN,IXMIQUILPAN,03TCZ-115,Tecozautla,TECOZAUTLA
SIN,IXMIQUILPAN,03VIZ-115,Vizarron,CADEREYTA DE MONTES
SIN,IXMIQUILPAN,03ZIM-115,Zimapan,ZIMAPAN
SIN,IXMIQUILPAN,03ZMN-115,Zimapan,ZIMAPAN
SIN,IXMIQUILPAN,03ZMN-230,Zimapan,ZIMAPAN
SIN,JIQUILPAN,03JIQ-115,Jiquilpan,JIQUILPAN
SIN,JIQUILPAN,03JOG-115,San Jose de Gracia,JIQUILPAN
SIN,JIQUILPAN,03SHY-115,Sahuayo,SAHUAYO
SIN,JIQUILPAN,03VNC-115,Venustiano Carranza,VENUSTIANO CARRANZA
SIN,LEON,03AYA-115,Ayala,LEON
SIN,LEON,03EGJ-115,El Granjeno,LEON
SIN,LEON,03GJA-115,Gran Jardin,LEON
SIN,LEON,03GOC-115,Cerro Gordo,LEON
SIN,LEON,03ICL-115,Industrial Colinas de Leon,LEON
SIN,LEON,03INN-115,Inopack,LEON
SIN,LEON,03JEM-115,Jesus del Monte,SAN FRANCISCO DEL RINCON
SIN,LEON,03LGG-115,Lagos Galera,LAGOS DE MORENO
SIN,LEON,03LGS-115,Lagos de Moreno,LAGOS DE MORENO
SIN,LEON,03LJY-115,La Joya,LEON
SIN,LEON,03LNA-115,Leon Alfaro,LEON
SIN,LEON,03LNM-115,Leon Centro,LEON
SIN,LEON,03LNN-115,Leon Norte,LEON
SIN,LEON,03LNO-115,Leon Oriente,LEON
SIN,LEON,03LNP-115,Leon Poniente,LEON
SIN,LEON,03LNU-115,Leon uno,LEON
